Name;Platform;Year;Genre;Publisher;NA_Sales;EU_Sales;JP_Sales;Other_Sales;Global_Sales
Chaotic: Shadow Warriors;MICROSOFT;2009;Action;Activision;0,14;0;0;0,01;0,15
Chaotic: Shadow Warriors;NINTENDO;2009;Action;Activision;0,18;0;0;0,01;0,19
Chaotic: Shadow Warriors;SONY;2009;Action;Activision;0,15;0;0;0,01;0,16
Bakugan: Battle Brawlers;MICROSOFT;2009;Action;Activision;0,2;0,02;0;0,02;0,24
Bakugan: Battle Brawlers;NINTENDO;2009;Action;Activision;0,6;0,03;0;0,05;0,68
Bakugan: Battle Brawlers;SONY;2009;Action;Activision;0,21;0,16;0;0,05;0,43
Bakugan: Battle Brawlers;SONY;2009;Action;Activision;0,19;0,03;0;0,02;0,24
[Prototype];MICROSOFT;2009;Action;Activision;0,84;0,35;0;0,12;1,31
[Prototype];SONY;2009;Action;Activision;0,65;0,41;0;0,19;1,24
Spider-Man: Web of Shadows;MICROSOFT;2008;Action;Activision;0,36;0,02;0;0,03;0,41
Spider-Man: Web of Shadows;NINTENDO;2008;Action;Activision;0,22;0,01;0;0,02;0,25
Spider-Man: Web of Shadows;PC;2008;Action;Activision;0;0,02;0;0;0,02
Spider-Man: Web of Shadows;SONY;2008;Action;Activision;0,1;0,08;0;0,03;0,21
Spider-Man: Web of Shadows;SONY;2008;Action;Activision;0,2;0,04;0;0,03;0,27
Secret Service: Ultimate Sacrifice;SONY;2008;Action;Activision;0,03;0,03;0;0,01;0,07
Madagascar: Escape 2 Africa;MICROSOFT;2008;Action;Activision;0,12;0,1;0;0,03;0,25
Madagascar: Escape 2 Africa;NINTENDO;2008;Action;Activision;0,32;0,18;0;0,05;0,56
Madagascar: Escape 2 Africa;PC;2008;Action;Activision;0,01;0;0;0;0,01
Madagascar: Escape 2 Africa;SONY;2008;Action;Activision;0,12;0;0;0,26;0,38
Madagascar: Escape 2 Africa;SONY;2008;Action;Activision;0,12;0,08;0;0,04;0,23
LEGO Indiana Jones: The Original Adventures;MICROSOFT;2008;Action;Activision;2,4;1,03;0;0,36;3,78
LEGO Indiana Jones: The Original Adventures;SONY;2008;Action;Activision;0,44;0,44;0;0,18;1,06
Kung Fu Panda: Legendary Warriors;NINTENDO;2008;Action;Activision;0,07;0;0;0;0,08
Kung Fu Panda;MICROSOFT;2008;Action;Activision;1,91;0,84;0;0,29;3,05
Kung Fu Panda;NINTENDO;2008;Action;Activision;0,5;0,32;0;0,09;0,92
Kung Fu Panda;PC;2008;Action;Activision;0;0,02;0;0;0,02
Kung Fu Panda;SONY;2008;Action;Activision;0,24;0;0;0,41;0,65
Kung Fu Panda;SONY;2008;Action;Activision;0,21;0,21;0;0,09;0,52
007: Quantum of Solace;MICROSOFT;2008;Action;Activision;0,82;0,52;0,01;0,14;1,49
007: Quantum of Solace;NINTENDO;2008;Action;Activision;0,3;0,29;0,01;0,07;0,67
007: Quantum of Solace;PC;2008;Action;Activision;0,01;0,01;0;0;0,03
007: Quantum of Solace;SONY;2008;Action;Activision;0,17;0;0;0,26;0,43
007: Quantum of Solace;SONY;2008;Action;Activision;0,43;0,52;0,02;0,2;1,16
Van Helsing;MICROSOFT;2007;Action;Activision;0,13;0,04;0;0,01;0,18
Transformers: The Game (XBox 360, PS2, PS3, Wii & PC Versions);MICROSOFT;2007;Action;Activision;0,51;0,05;0;0,05;0,61
Transformers: The Game (XBox 360, PS2, PS3, Wii & PC Versions);NINTENDO;2007;Action;Activision;0,52;0,03;0;0,04;0,59
Transformers: The Game (XBox 360, PS2, PS3, Wii & PC Versions);SONY;2007;Action;Activision;0,63;0,37;0;0,11;1,11
Transformers: The Game (XBox 360, PS2, PS3, Wii & PC Versions);SONY;2007;Action;Activision;0,32;0,04;0,01;0,04;0,4
Spider-Man: Friend or Foe;MICROSOFT;2007;Action;Activision;0,26;0,02;0;0,02;0,3
Spider-Man: Friend or Foe;NINTENDO;2007;Action;Activision;0,13;0,01;0;0,01;0,15
Spider-Man: Friend or Foe;PC;2007;Action;Activision;0,01;0;0;0;0,01
Spider-Man: Friend or Foe;SONY;2007;Action;Activision;0,31;0,01;0;0,05;0,37
Shrek the Third;MICROSOFT;2007;Action;Activision;0,54;0,1;0;0,06;0,69
Shrek the Third;NINTENDO;2007;Action;Activision;0,26;0,01;0;0,02;0,29
Shrek the Third;SONY;2007;Action;Activision;0,4;0,02;0;0,07;0,48
Bee Movie Game;MICROSOFT;2007;Action;Activision;0,16;0;0;0,01;0,17
Bee Movie Game;NINTENDO;2007;Action;Activision;0,31;0,01;0;0,03;0,34
Bee Movie Game;SONY;2007;Action;Activision;0,05;0,04;0;0,01;0,1
X-Men: The Official Game;MICROSOFT;2006;Action;Activision;0,16;0,01;0;0,01;0,17
X-Men: The Official Game;MICROSOFT;2006;Action;Activision;0,08;0,02;0;0;0,1
X-Men: The Official Game;NINTENDO;2006;Action;Activision;0,12;0,03;0;0;0,15
X-Men: The Official Game;SONY;2006;Action;Activision;0,2;0,16;0;0,05;0,41
LEGO Star Wars II: The Original Trilogy;PC;2006;Action;Activision;0;0,01;0;0;0,02
Ultimate Spider-Man;MICROSOFT;2005;Action;Activision;0,26;0,11;0;0,02;0,39
Ultimate Spider-Man;NINTENDO;2005;Action;Activision;0,29;0,07;0;0,01;0,37
Ultimate Spider-Man;SONY;2005;Action;Activision;0,6;0,02;0;0,1;0,72
Ty the Tasmanian Tiger 3: Night of the Quinkan;NINTENDO;2005;Action;Activision;0,07;0,02;0;0;0,09
Ty the Tasmanian Tiger 3: Night of the Quinkan;SONY;2005;Action;Activision;0,09;0,07;0;0,02;0,19
True Crime: New York City;MICROSOFT;2005;Action;Activision;0,21;0,06;0;0,01;0,28
True Crime: New York City;NINTENDO;2005;Action;Activision;0,13;0,03;0;0;0,17
True Crime: New York City;SONY;2005;Action;Activision;0,57;0,02;0,07;0,09;0,76
Star Wars Episode III: Revenge of the Sith;MICROSOFT;2005;Action;Activision;0,82;0,38;0;0,04;1,24
Shrek SuperSlam;MICROSOFT;2005;Action;Activision;0,07;0,02;0;0;0,09
Shrek SuperSlam;NINTENDO;2005;Action;Activision;0,17;0,04;0;0,01;0,22
Shrek SuperSlam;SONY;2005;Action;Activision;0,24;0,19;0;0,06;0,5
Fantastic 4;MICROSOFT;2005;Action;Activision;0,2;0,06;0;0,01;0,27
Fantastic 4;NINTENDO;2005;Action;Activision;0,19;0,05;0;0,01;0,24
Fantastic 4;SONY;2005;Action;Activision;0,41;0,01;0;0,07;0,5
Van Helsing;SONY;2004;Action;Activision;0,22;0,17;0;0,06;0,44
Tenchu: Return From Darkness;MICROSOFT;2004;Action;Activision;0,16;0,05;0;0,01;0,21
Spider-Man 2;MICROSOFT;2004;Action;Activision;0,82;0,26;0;0,04;1,12
Spider-Man 2;NINTENDO;2004;Action;Activision;0,65;0,17;0;0,02;0,84
Spider-Man 2;SONY;2004;Action;Activision;1,75;1,2;0,02;0,43;3,41
Shark Tale;MICROSOFT;2004;Action;Activision;0,15;0,04;0;0,01;0,2
Shark Tale;NINTENDO;2004;Action;Activision;0,23;0,06;0;0,01;0,3
Shark Tale;SONY;2004;Action;Activision;0,37;0,29;0;0,1;0,75
True Crime: Streets of LA;MICROSOFT;2003;Action;Activision;0,96;0,37;0;0,05;1,38
True Crime: Streets of LA;NINTENDO;2003;Action;Activision;0,44;0,11;0;0,02;0,56
True Crime: Streets of LA;SONY;2003;Action;Activision;1,89;1,05;0,02;0,31;3,27
Tenchu: Wrath of Heaven;SONY;2003;Action;Activision;0,44;0,34;0,25;0,11;1,14
Spider-Man: The Movie;MICROSOFT;2002;Action;Activision;1,07;0,28;0;0,05;1,4
Spider-Man: The Movie;NINTENDO;2002;Action;Activision;0,86;0,27;0,01;0,04;1,19
Spider-Man: The Movie;SONY;2002;Action;Activision;2,71;1,51;0,03;0,23;4,48
Minority Report: Everybody Runs;MICROSOFT;2002;Action;Activision;0,07;0,02;0;0;0,1
Minority Report: Everybody Runs;NINTENDO;2002;Action;Activision;0,08;0,02;0;0;0,1
Minority Report: Everybody Runs;SONY;2002;Action;Activision;0,2;0,15;0;0,05;0,41
Blade II;MICROSOFT;2002;Action;Activision;0,1;0,03;0;0;0,13
Blade II;SONY;2002;Action;Activision;0,15;0,12;0;0,04;0,31
Star Wars: Obi-Wan;MICROSOFT;2001;Action;Activision;0,52;0,16;0;0,02;0,7
Spider-Man 2: Enter: Electro;SONY;2001;Action;Activision;0,57;0,87;0,02;0,09;1,55
Tenchu 2: Birth of the Stealth Assassins;SONY;2000;Action;Activision;0,32;0,22;0;0,04;0,58
Spider-Man;SONY;2000;Action;Activision;1,7;1,25;0,02;0,16;3,13
Disney's The Lion King: Simba's Mighty Adventure;SONY;2000;Action;Activision;0,08;0,06;0;0,01;0,15
T'ai Fu: Wrath of the Tiger;SONY;1998;Action;Activision;0,08;0,06;0;0,01;0,15
Apocalypse;SONY;1998;Action;Activision;0,25;0,17;0;0,03;0,45
Tenchu: Stealth Assassins;SONY;1997;Action;Activision;0,95;0,64;0,27;0,13;1,99
NASCAR The Game: Inside Line;MICROSOFT;2012;Racing;Activision;0,09;0;0;0,01;0,1
NASCAR The Game: Inside Line;SONY;2012;Racing;Activision;0,07;0;0;0,01;0,08
NASCAR Unleashed;MICROSOFT;2011;Racing;Activision;0,11;0;0;0,01;0,12
NASCAR Unleashed;NINTENDO;2011;Racing;Activision;0,18;0;0;0,01;0,2
NASCAR Unleashed;SONY;2011;Racing;Activision;0,09;0;0;0,01;0,1
NASCAR 2011: The Game;MICROSOFT;2011;Racing;Activision;0,29;0;0;0,02;0,3
NASCAR 2011: The Game;NINTENDO;2011;Racing;Activision;0,22;0;0;0,01;0,24
NASCAR 2011: The Game;SONY;2011;Racing;Activision;0,25;0;0;0,02;0,27
DreamWorks Super Star Kartz;MICROSOFT;2011;Racing;Activision;0,05;0,01;0;0;0,06
DreamWorks Super Star Kartz;NINTENDO;2011;Racing;Activision;0,1;0,04;0;0,01;0,15
DreamWorks Super Star Kartz;SONY;2011;Racing;Activision;0,06;0,03;0;0,02;0,12
Monster Jam: Path of Destruction;MICROSOFT;2010;Racing;Activision;0,11;0;0;0,01;0,12
Monster Jam: Path of Destruction;NINTENDO;2010;Racing;Activision;0,5;0,02;0;0,03;0,56
Monster Jam: Path of Destruction;SONY;2010;Racing;Activision;0,21;0,02;0;0,02;0,24
Blur;MICROSOFT;2010;Racing;Activision;0,25;0,28;0;0,06;0,6
Blur;PC;2010;Racing;Activision;0,01;0,04;0;0,01;0,06
Blur;SONY;2010;Racing;Activision;0,22;0,37;0,02;0,13;0,74
Blood Drive;MICROSOFT;2010;Racing;Activision;0,09;0,01;0;0,01;0,11
Blood Drive;SONY;2010;Racing;Activision;0,07;0;0;0;0,07
Pimp My Ride: Street Racing;SONY;2009;Racing;Activision;0,04;0,03;0;0,01;0,08
Hot Wheels: Battle Force 5;NINTENDO;2009;Racing;Activision;0,17;0;0;0,01;0,19
Dreamworks Madagascar Kartz;MICROSOFT;2009;Racing;Activision;0,14;0,09;0;0,02;0,25
Dreamworks Madagascar Kartz;NINTENDO;2009;Racing;Activision;0,29;0,16;0;0,05;0,5
Dreamworks Madagascar Kartz;SONY;2009;Racing;Activision;0,19;0,07;0;0,04;0,3
SCORE International Baja 1000: The Official Game;MICROSOFT;2008;Racing;Activision;0,11;0,01;0;0,01;0,12
SCORE International Baja 1000: The Official Game;NINTENDO;2008;Racing;Activision;0,09;0;0;0,01;0,1
SCORE International Baja 1000: The Official Game;SONY;2008;Racing;Activision;0;0;0;0;0,01
SCORE International Baja 1000: The Official Game;SONY;2008;Racing;Activision;0,07;0;0;0,01;0,08
Pimp My Ride;NINTENDO;2008;Racing;Activision;0,1;0;0;0,01;0,11
Monster Jam: Urban Assault;NINTENDO;2008;Racing;Activision;0,39;0;0;0,03;0,42
Monster Jam: Urban Assault;SONY;2008;Racing;Activision;0,06;0,05;0;0,02;0,13
Monster Jam;MICROSOFT;2007;Racing;Activision;0,18;0;0;0,02;0,2
Monster Jam;NINTENDO;2007;Racing;Activision;0,15;0;0;0,01;0,16
Monster Jam;PC;2007;Racing;Activision;0,01;0;0;0;0,01
Monster Jam;SONY;2007;Racing;Activision;0,12;0,09;0;0,03;0,24
Hot Wheels: Beat That!;MICROSOFT;2007;Racing;Activision;0,15;0;0;0,01;0,17
Hot Wheels: Beat That!;NINTENDO;2007;Racing;Activision;0,13;0;0;0,01;0,15
Hot Wheels: Beat That!;SONY;2007;Racing;Activision;0,2;0,15;0;0,05;0,4
Shrek Smash n' Crash Racing;NINTENDO;2006;Racing;Activision;0,1;0,03;0;0;0,13
Pimp My Ride;MICROSOFT;2006;Racing;Activision;0,1;0,01;0;0,01;0,11
American Chopper 2: Full Throttle;NINTENDO;2005;Racing;Activision;0,04;0,01;0;0;0,05
MTX Mototrax;MICROSOFT;2004;Racing;Activision;0,07;0,02;0;0;0,1
MTX Mototrax;SONY;2004;Racing;Activision;0,13;0,1;0;0,03;0,26
Wreckless: ThE YaKuza MisSiOns;MICROSOFT;2002;Racing;Activision;0,42;0,11;0,02;0,02;0,57
Wreckless: ThE YaKuza MisSiOns;NINTENDO;2002;Racing;Activision;0,04;0,01;0;0;0,06
Wreckless: ThE YaKuza MisSiOns;SONY;2002;Racing;Activision;0,11;0,08;0;0,03;0,22
Rally Fusion: Race of Champions;MICROSOFT;2002;Racing;Activision;0,04;0,01;0;0;0,05
Rally Fusion: Race of Champions;SONY;2002;Racing;Activision;0,06;0,05;0;0,02;0,13
World's Scariest Police Chases;SONY;2001;Racing;Activision;0,2;0,14;0;0,02;0,36
Toy Story Racer;SONY;2001;Racing;Activision;0,08;0,06;0;0,01;0,15
Supercar Street Challenge;SONY;2001;Racing;Activision;0,55;0,43;0;0,14;1,12
Star Wars: Demolition;SONY;2000;Racing;Activision;0,25;0,17;0;0,03;0,46
Vigilante 8: 2nd Offense;SONY;1999;Racing;Activision;0,27;0,18;0;0,03;0,48
Vigilante 8;SONY;1998;Racing;Activision;0,68;0,47;0;0,08;1,23
World of Warcraft: Legion;PC;2016;Role-Playing;Activision;0,14;0,12;0;0,02;0,29
Diablo III;MICROSOFT;2014;Role-Playing;Activision;0,35;0,24;0;0,05;0,64
Diablo III;SONY;2014;Role-Playing;Activision;0,49;0,88;0,06;0,3;1,74
Diablo III;MICROSOFT;2013;Role-Playing;Activision;0,89;0,44;0;0,12;1,45
Diablo III;SONY;2013;Role-Playing;Activision;0,71;0,83;0,15;0,35;2,05
World of Warcraft: Mists of Pandaria;PC;2012;Role-Playing;Activision;0,84;0,76;0;0,23;1,83
Diablo III;PC;2012;Role-Playing;Activision;2,43;2,15;0;0,62;5,2
World of Warcraft: Cataclysm;PC;2010;Role-Playing;Activision;1,77;0,32;0;0;2,08
Marvel: Ultimate Alliance 2;MICROSOFT;2009;Role-Playing;Activision;0,68;0,15;0;0,08;0,91
Marvel: Ultimate Alliance 2;NINTENDO;2009;Role-Playing;Activision;0,26;0,05;0;0,03;0,33
Marvel: Ultimate Alliance 2;SONY;2009;Role-Playing;Activision;0,23;0,02;0;0,16;0,41
Marvel: Ultimate Alliance 2;SONY;2009;Role-Playing;Activision;0,49;0,16;0;0,09;0,75
World of Warcraft: Wrath of the Lich King;PC;2008;Role-Playing;Activision;0,01;0,13;0;1,18;1,32
World of Warcraft: The Burning Crusade;PC;2007;Role-Playing;Activision;2,57;1,52;0;0;4,09
Marvel: Ultimate Alliance;MICROSOFT;2006;Role-Playing;Activision;2,29;0,02;0;0,19;2,5
Marvel: Ultimate Alliance;NINTENDO;2006;Role-Playing;Activision;0,37;0,01;0;0,03;0,41
Marvel: Ultimate Alliance;PC;2006;Role-Playing;Activision;0,01;0;0;0;0,01
Marvel: Ultimate Alliance;SONY;2006;Role-Playing;Activision;0,69;0,03;0;0,11;0,82
Marvel: Ultimate Alliance;SONY;2006;Role-Playing;Activision;0,33;0,02;0;0,04;0,39
X-Men Legends II: Rise of Apocalypse;MICROSOFT;2005;Role-Playing;Activision;0,3;0,12;0;0,02;0,44
X-Men Legends II: Rise of Apocalypse;NINTENDO;2005;Role-Playing;Activision;0,19;0,05;0;0,01;0,25
X-Men Legends II: Rise of Apocalypse;SONY;2005;Role-Playing;Activision;0,53;0,02;0;0,09;0,63
X-Men Legends;MICROSOFT;2004;Role-Playing;Activision;0,62;0,24;0;0,04;0,9
X-Men Legends;NINTENDO;2004;Role-Playing;Activision;0,41;0,11;0;0,01;0,53
X-Men Legends;SONY;2004;Role-Playing;Activision;1;0,72;0;0,21;1,93
World of Warcraft;PC;2004;Role-Playing;Activision;0,07;6,21;0;0;6,28
Star Wars Knights of the Old Republic II: The Sith Lords;MICROSOFT;2004;Role-Playing;Activision;0,99;0,33;0;0,05;1,37
Star Wars: Knights of the Old Republic;MICROSOFT;2003;Role-Playing;Activision;1,68;0,44;0;0,08;2,19
Lost Kingdoms II;NINTENDO;2003;Role-Playing;Activision;0,04;0,01;0;0;0,06
Lost Kingdoms;NINTENDO;2002;Role-Playing;Activision;0,1;0,02;0,04;0;0,17
Orphen: Scion of Sorcery;SONY;2000;Role-Playing;Activision;0,15;0,12;0;0,04;0,31
Alundra 2: A New Legend Begins;SONY;1999;Role-Playing;Activision;0,15;0,1;0;0,02;0,27
Guardian's Crusade;SONY;1998;Role-Playing;Activision;0,07;0,05;0;0,01;0,12
Diablo;PC;1996;Role-Playing;Activision;0,01;1,58;0;0;1,59
Star Wars Jedi Knight II: Jedi Outcast;MICROSOFT;2002;Shooter;Activision;0,23;0,07;0;0,01;0,31
Gun;MICROSOFT;2005;Shooter;Activision;0,24;0,01;0;0,02;0,27
Call of Duty: Black Ops;PC;2010;Shooter;Activision;0,58;0,81;0;0,24;1,63
Call of Duty 3;NINTENDO;2006;Shooter;Activision;1,19;0,84;0;0,23;2,26
Overwatch;MICROSOFT;2016;Shooter;Activision;0,52;0,25;0;0,08;0,85
Overwatch;PC;2016;Shooter;Activision;0,22;0,18;0;0,04;0,43
Overwatch;SONY;2016;Shooter;Activision;0,64;0,68;0,14;0,26;1,73
Destiny: The Collection;MICROSOFT;2016;Shooter;Activision;0,01;0,02;0;0;0,04
Destiny: The Collection;SONY;2016;Shooter;Activision;0,01;0,04;0;0,01;0,06
Call of Duty: Modern Warfare Trilogy;MICROSOFT;2016;Shooter;Activision;0,01;0,01;0;0;0,02
Call of Duty: Modern Warfare Trilogy;SONY;2016;Shooter;Activision;0;0,01;0;0;0,02
Destiny: The Taken King;MICROSOFT;2015;Shooter;Activision;0,22;0,12;0;0,03;0,38
Destiny: The Taken King;MICROSOFT;2015;Shooter;Activision;0,82;0,23;0;0,11;1,17
Destiny: The Taken King;SONY;2015;Shooter;Activision;0,16;0,17;0,02;0,06;0,41
Destiny: The Taken King;SONY;2015;Shooter;Activision;0,77;0,78;0,04;0,31;1,91
Call of Duty: Black Ops 3;MICROSOFT;2015;Shooter;Activision;1,11;0,48;0;0,16;1,76
Call of Duty: Black Ops 3;MICROSOFT;2015;Shooter;Activision;4,52;2,09;0,01;0,67;7,3
Call of Duty: Black Ops 3;PC;2015;Shooter;Activision;0;0,22;0;0,01;0,23
Call of Duty: Black Ops 3;SONY;2015;Shooter;Activision;0,49;0,96;0,07;0,27;1,79
Call of Duty: Black Ops 3;SONY;2015;Shooter;Activision;5,77;5,81;0,35;2,31;14,24
Destiny;MICROSOFT;2014;Shooter;Activision;1,3;0,49;0;0,16;1,95
Destiny;MICROSOFT;2014;Shooter;Activision;2,13;0,92;0;0,23;3,28
Destiny;SONY;2014;Shooter;Activision;0,67;0,66;0,12;0,27;1,73
Destiny;SONY;2014;Shooter;Activision;2,49;2,05;0,16;0,96;5,65
Call of Duty: Advanced Warfare;MICROSOFT;2014;Shooter;Activision;2,75;1,18;0;0,37;4,31
Call of Duty: Advanced Warfare;MICROSOFT;2014;Shooter;Activision;3,21;1,53;0,01;0,38;5,13
Call of Duty: Advanced Warfare;PC;2014;Shooter;Activision;0,14;0,23;0;0,04;0,41
Call of Duty: Advanced Warfare;SONY;2014;Shooter;Activision;1,54;1,94;0,19;0,77;4,45
Call of Duty: Advanced Warfare;SONY;2014;Shooter;Activision;2,8;3,3;0,14;1,37;7,6
Cabela's Big Game Hunter: Pro Hunts;MICROSOFT;2014;Shooter;Activision;0,02;0;0;0;0,03
Cabela's Big Game Hunter: Pro Hunts;NINTENDO;2014;Shooter;Activision;0,02;0;0;0;0,02
Cabela's Big Game Hunter: Pro Hunts;SONY;2014;Shooter;Activision;0,03;0;0;0;0,03
The Walking Dead: Survival Instinct;MICROSOFT;2013;Shooter;Activision;0,46;0,12;0;0,05;0,64
The Walking Dead: Survival Instinct;NINTENDO;2013;Shooter;Activision;0,08;0,03;0;0,01;0,12
The Walking Dead: Survival Instinct;SONY;2013;Shooter;Activision;0,28;0,17;0;0,08;0,53
SpongeBob SquarePants: Plankton's Robotic Revenge;MICROSOFT;2013;Shooter;Activision;0,04;0;0;0;0,05
SpongeBob SquarePants: Plankton's Robotic Revenge;NINTENDO;2013;Shooter;Activision;0;0,04;0;0;0,05
Call of Duty: Ghosts;MICROSOFT;2013;Shooter;Activision;6,72;2,63;0,04;0,82;10,21
Call of Duty: Ghosts;MICROSOFT;2013;Shooter;Activision;1,87;0,77;0;0,22;2,86
Call of Duty: Ghosts;NINTENDO;2013;Shooter;Activision;0,23;0,09;0,01;0,03;0,36
Call of Duty: Ghosts;PC;2013;Shooter;Activision;0,23;0,41;0;0,09;0,73
Call of Duty: Ghosts;SONY;2013;Shooter;Activision;4,09;3,73;0,38;1,38;9,59
Call of Duty: Ghosts;SONY;2013;Shooter;Activision;1,78;1,42;0,05;0,38;3,63
James Bond 007: Legends;MICROSOFT;2012;Shooter;Activision;0,13;0,14;0;0,03;0,3
James Bond 007: Legends;NINTENDO;2012;Shooter;Activision;0,07;0,05;0;0,01;0,13
James Bond 007: Legends;SONY;2012;Shooter;Activision;0,11;0,17;0;0,07;0,36
Call of Duty: Black Ops II;MICROSOFT;2012;Shooter;Activision;8,25;4,3;0,07;1,12;13,73
Call of Duty: Black Ops II;NINTENDO;2012;Shooter;Activision;0,21;0,18;0;0,03;0,43
Call of Duty: Black Ops II;PC;2012;Shooter;Activision;0,63;0,69;0;0,21;1,53
Call of Duty: Black Ops II;SONY;2012;Shooter;Activision;4,99;5,88;0,65;2,52;14,03
Top Shot Arcade;NINTENDO;2011;Shooter;Activision;0,13;0;0;0,01;0,14
Goldeneye 007: Reloaded;MICROSOFT;2011;Shooter;Activision;0,25;0,21;0;0,05;0,51
Goldeneye 007: Reloaded;SONY;2011;Shooter;Activision;0,33;0,35;0;0,13;0,8
Call of Duty: Modern Warfare 3;MICROSOFT;2011;Shooter;Activision;9,03;4,28;0,13;1,32;14,76
Call of Duty: Modern Warfare 3;NINTENDO;2011;Shooter;Activision;0,6;0,21;0;0,08;0,89
Call of Duty: Modern Warfare 3;PC;2011;Shooter;Activision;0,41;0,98;0;0,33;1,72
Call of Duty: Modern Warfare 3;SONY;2011;Shooter;Activision;5,54;5,82;0,49;1,62;13,46
Transformers: War for Cybertron (XBox 360, PS3, & PC Versions);MICROSOFT;2010;Shooter;Activision;0,37;0,15;0;0,05;0,58
Transformers: War for Cybertron (XBox 360, PS3, & PC Versions);PC;2010;Shooter;Activision;0,01;0;0;0;0,01
Transformers: War for Cybertron (XBox 360, PS3, & PC Versions);SONY;2010;Shooter;Activision;0,24;0,19;0;0,08;0,51
James Bond 007: Blood Stone;MICROSOFT;2010;Shooter;Activision;0,2;0,24;0;0,05;0,48
James Bond 007: Blood Stone;PC;2010;Shooter;Activision;0,02;0;0;0;0,02
James Bond 007: Blood Stone;SONY;2010;Shooter;Activision;0,18;0,38;0,02;0,13;0,72
Call of Duty: The War Collection;MICROSOFT;2010;Shooter;Activision;0,05;0;0;0;0,06
Call of Duty: Black Ops;MICROSOFT;2010;Shooter;Activision;9,67;3,73;0,11;1,13;14,64
Call of Duty: Black Ops;NINTENDO;2010;Shooter;Activision;0,82;0,47;0;0,12;1,4
Call of Duty: Black Ops;SONY;2010;Shooter;Activision;5,98;4,44;0,48;1,83;12,73
Wolfenstein;MICROSOFT;2009;Shooter;Activision;0,28;0,22;0;0,06;0,56
Wolfenstein;PC;2009;Shooter;Activision;0,01;0,03;0;0,01;0,05
Wolfenstein;SONY;2009;Shooter;Activision;0,25;0,28;0;0,11;0,64
Transformers: Revenge of the Fallen (XBox 360, PS3, & PC Versions);MICROSOFT;2009;Shooter;Activision;0,34;0,23;0;0,06;0,63
Transformers: Revenge of the Fallen (XBox 360, PS3, & PC Versions);NINTENDO;2009;Shooter;Activision;0,24;0,2;0;0,05;0,49
Transformers: Revenge of the Fallen (XBox 360, PS3, & PC Versions);PC;2009;Shooter;Activision;0,02;0;0;0;0,02
Transformers: Revenge of the Fallen (XBox 360, PS3, & PC Versions);SONY;2009;Shooter;Activision;0,25;0,01;0;0,22;0,49
Transformers: Revenge of the Fallen (XBox 360, PS3, & PC Versions);SONY;2009;Shooter;Activision;0,28;0,3;0;0,12;0,7
Jurassic: The Hunted;MICROSOFT;2009;Shooter;Activision;0,12;0;0;0,01;0,13
Jurassic: The Hunted;NINTENDO;2009;Shooter;Activision;0,14;0;0;0,01;0,15
Jurassic: The Hunted;SONY;2009;Shooter;Activision;0,07;0,06;0;0,02;0,14
Jurassic: The Hunted;SONY;2009;Shooter;Activision;0,17;0;0;0,02;0,19
Call of Duty: Modern Warfare: Reflex Edition;NINTENDO;2009;Shooter;Activision;0,95;0,43;0;0,14;1,53
Call of Duty: Modern Warfare 2;MICROSOFT;2009;Shooter;Activision;8,52;3,63;0,08;1,29;13,51
Call of Duty: Modern Warfare 2;PC;2009;Shooter;Activision;0,01;0,79;0;0,09;0,89
Call of Duty: Modern Warfare 2;SONY;2009;Shooter;Activision;4,99;3,69;0,38;1,63;10,69
The History Channel: Civil War - Secret Missions;SONY;2008;Shooter;Activision;0,09;0;0;0,01;0,1
The History Channel: Battle for the Pacific;SONY;2008;Shooter;Activision;0,07;0;0;0,01;0,07
History Civil War: Secret Missions;MICROSOFT;2008;Shooter;Activision;0,12;0;0;0,01;0,13
History Civil War: Secret Missions;SONY;2008;Shooter;Activision;0,07;0,06;0;0,02;0,15
Enemy Territory: Quake Wars;MICROSOFT;2008;Shooter;Activision;0,3;0,11;0;0,04;0,45
Enemy Territory: Quake Wars;SONY;2008;Shooter;Activision;0,23;0,07;0;0,04;0,35
Call of Duty: World at War Final Fronts;SONY;2008;Shooter;Activision;0,61;0,18;0;0,94;1,72
Call of Duty: World at War;MICROSOFT;2008;Shooter;Activision;4,79;1,9;0;0,69;7,37
Call of Duty: World at War;NINTENDO;2008;Shooter;Activision;1,2;0,59;0;0,19;1,97
Call of Duty: World at War;PC;2008;Shooter;Activision;0,02;0,13;0;0,03;0,19
Call of Duty: World at War;SONY;2008;Shooter;Activision;2,72;1,87;0;0,84;5,43
The History Channel: Battle for the Pacific;MICROSOFT;2007;Shooter;Activision;0,05;0;0;0;0,06
The History Channel: Battle for the Pacific;NINTENDO;2007;Shooter;Activision;0,1;0;0;0,01;0,11
Soldier of Fortune: Payback;MICROSOFT;2007;Shooter;Activision;0,18;0,01;0;0,01;0,2
Soldier of Fortune: Payback;SONY;2007;Shooter;Activision;0,12;0,02;0;0,01;0,15
Enemy Territory: Quake Wars;PC;2007;Shooter;Activision;0,01;0;0;0;0,02
Call of Duty 4: Modern Warfare;MICROSOFT;2007;Shooter;Activision;5,91;2,38;0,13;0,9;9,32
Call of Duty 4: Modern Warfare;PC;2007;Shooter;Activision;0;1,12;0;0,03;1,15
Call of Duty 4: Modern Warfare;SONY;2007;Shooter;Activision;3,1;2,3;0,28;1,04;6,72
